peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Data Pipelining Products,Performance,8,MS SSIS,,2.639731808,1.51987997,4,,2,
Data Pipelining Products,Performance,8,Oracle Data Integrator,,2.639731808,2.399709302,2,,2,
Data Pipelining Products,Performance,8,SAP BW on HANA,,2.639731808,2.255813953,3,,2,
Data Pipelining Products,Performance,8,SAP BW/4HANA,,2.639731808,6.023255814,1,,2,
Data Pipelining Products,Platform Reliability,9,MS Azure Data Factory,,3.57540979,1.543497287,4,,2,
Data Pipelining Products,Platform Reliability,9,MS SSIS,,3.57540979,4.517766497,2,,2,
Data Pipelining Products,Platform Reliability,9,Oracle Data Integrator,,3.57540979,1,5,,2,
Data Pipelining Products,Platform Reliability,9,SAP BW on HANA,,3.57540979,4.4706075,3,,2,
Data Pipelining Products,Platform Reliability,9,SAP BW/4HANA,,3.57540979,6.345177665,1,,2,
Data Pipelining Products,Developer Efficiency,10,MS Azure Data Factory,,2.637460938,3.184375,2,,2,
Data Pipelining Products,Developer Efficiency,10,MS SSIS,,2.637460938,1,5,,2,
Data Pipelining Products,Developer Efficiency,10,Oracle Data Integrator,,2.637460938,2.221679688,3,,2,
Data Pipelining Products,Developer Efficiency,10,SAP BW on HANA,,2.637460938,1.5625,4,,2,
Data Pipelining Products,Developer Efficiency,10,SAP BW/4HANA,,2.637460938,5.21875,1,,2,
Data Pipelining Products,Usability,11,MS Azure Data Factory,,5.01733871,6.040494166,2,,2,
Data Pipelining Products,Usability,11,MS SSIS,,5.01733871,5.299245024,3,,2,
Data Pipelining Products,Usability,11,Oracle Data Integrator,,5.01733871,4.482712766,4,,2,
Data Pipelining Products,Usability,11,SAP BW on HANA,,5.01733871,2.519560741,5,,2,
Data Pipelining Products,Usability,11,SAP BW/4HANA,,5.01733871,6.744680851,1,,2,
Data Pipelining Products,Innovation,12,MS Azure Data Factory,,4.497274189,5.957704583,2,,1,
Data Pipelining Products,Innovation,12,MS SSIS,,4.497274189,4.061694616,3,,1,
Data Pipelining Products,Innovation,12,Oracle Data Integrator,,4.497274189,n/a,n/a,,1,
Data Pipelining Products,Innovation,12,SAP BW on HANA,,4.497274189,1.842943041,4,,1,
Data Pipelining Products,Innovation,12,SAP BW/4HANA,,4.497274189,6.126754516,1,,1,
Data Pipelining Products,Innovation Power,13,MS Azure Data Factory,,3.235791896,4.883952856,2,,2,
Data Pipelining Products,Innovation Power,13,MS SSIS,,3.235791896,1,5,,2,
Data Pipelining Products,Innovation Power,13,Oracle Data Integrator,,3.235791896,1.599728015,4,,2,
Data Pipelining Products,Innovation Power,13,SAP BW on HANA,,3.235791896,2.317497733,3,,2,
Data Pipelining Products,Innovation Power,13,SAP BW/4HANA,,3.235791896,6.377780877,1,,2,
Data Pipelining Products,Automation,14,MS Azure Data Factory,,5.349740512,7.031456311,2,,2,
Data Pipelining Products,Automation,14,MS SSIS,,5.349740512,7.123389232,1,,2,
Data Pipelining Products,Automation,14,Oracle Data Integrator,,5.349740512,n/a,n/a,,2,
Data Pipelining Products,Automation,14,SAP BW on HANA,,5.349740512,1.36838835,4,,2,
Data Pipelining Products,Automation,14,SAP BW/4HANA,,5.349740512,5.875728155,3,,2,
Data Pipelining Products,Technical Capability,15,MS Azure Data Factory,,4.449578611,5.905866533,1,,1,
Data Pipelining Products,Technical Capability,15,MS SSIS,,4.449578611,5.311853432,3,,1,
Data Pipelining Products,Technical Capability,15,Oracle Data Integrator,,4.449578611,4.253657852,4,,1,
Data Pipelining Products,Technical Capability,15,SAP BW on HANA,,4.449578611,1.425373134,5,,1,
Data Pipelining Products,Technical Capability,15,SAP BW/4HANA,,4.449578611,5.351142105,2,,1,
Data Pipelining Products,Connectivity,16,MS Azure Data Factory,,5.78008546,9.126865672,1,,2,
Data Pipelining Products,Connectivity,16,MS SSIS,,5.78008546,6.253972075,2,,2,
Data Pipelining Products,Connectivity,16,Oracle Data Integrator,,5.78008546,5.743470149,4,,2,
Data Pipelining Products,Connectivity,16,SAP BW on HANA,,5.78008546,1.850746269,5,,2,
Data Pipelining Products,Connectivity,16,SAP BW/4HANA,,5.78008546,5.925373134,3,,2,
Data Pipelining Products,Functionality,17,MS Azure Data Factory,,3.119071763,2.684867395,4,,2,
Data Pipelining Products,Functionality,17,MS SSIS,,3.119071763,4.369734789,2,,2,
Data Pipelining Products,Functionality,17,Oracle Data Integrator,,3.119071763,2.763845554,3,,2,
Data Pipelining Products,Functionality,17,SAP BW on HANA,,3.119071763,1,5,,2,
Data Pipelining Products,Functionality,17,SAP BW/4HANA,,3.119071763,4.776911076,1,,2,
Business Software Generalists,Customer Satisfaction,1,Amazon RedShift,,4.660927949,7.48492929,1,,1,
Business Software Generalists,Customer Satisfaction,1,Google BigQuery,,4.660927949,5.171448692,4,,1,
Business Software Generalists,Customer Satisfaction,1,MS Azure Data Factory,,4.660927949,4.938842456,5,,1,
Business Software Generalists,Customer Satisfaction,1,MS SQL Server,,4.660927949,5.643524262,3,,1,
Business Software Generalists,Customer Satisfaction,1,Oracle Data Integrator,,4.660927949,3.459383117,8,,1,
Business Software Generalists,Customer Satisfaction,1,Oracle Database,,4.660927949,2.382455008,9,,1,
Business Software Generalists,Customer Satisfaction,1,SAP BW on HANA,,4.660927949,3.599805811,6,,1,
Business Software Generalists,Customer Satisfaction,1,SAP BW/4HANA,,4.660927949,5.752299707,2,,1,
Business Software Generalists,Customer Satisfaction,1,SAP HANA,,4.660927949,3.515663201,7,,1,
Business Software Generalists,Price to Value,2,Amazon RedShift,,5.678698891,8.406756757,1,,2,
Business Software Generalists,Price to Value,2,Google BigQuery,,5.678698891,8.102702703,2,,2,
Business Software Generalists,Price to Value,2,MS Azure Data Factory,,5.678698891,6.789189189,4,,2,
Business Software Generalists,Price to Value,2,MS SQL Server,,5.678698891,7.837006237,3,,2,
Business Software Generalists,Price to Value,2,Oracle Data Integrator,,5.678698891,5.427027027,6,,2,
Business Software Generalists,Price to Value,2,Oracle Database,,5.678698891,2.553716216,8,,2,
Business Software Generalists,Price to Value,2,SAP BW on HANA,,5.678698891,5.2,7,,2,
Business Software Generalists,Price to Value,2,SAP BW/4HANA,,5.678698891,5.791891892,5,,2,
Business Software Generalists,Price to Value,2,SAP HANA,,5.678698891,1,9,,2,
Business Software Generalists,Time to Market,3,Amazon RedShift,,4.340139036,6.737827035,1,,2,
Business Software Generalists,Time to Market,3,Google BigQuery,,4.340139036,4.603924419,6,,2,
Business Software Generalists,Time to Market,3,MS Azure Data Factory,,4.340139036,5.102713178,3,,2,
Business Software Generalists,Time to Market,3,MS SQL Server,,4.340139036,4.655655391,5,,2,
Business Software Generalists,Time to Market,3,Oracle Data Integrator,,4.340139036,5.410065407,2,,2,
Business Software Generalists,Time to Market,3,Oracle Database,,4.340139036,1,9,,2,
Business Software Generalists,Time to Market,3,SAP BW on HANA,,4.340139036,2.466860465,8,,2,
Business Software Generalists,Time to Market,3,SAP BW/4HANA,,4.340139036,4.315891473,7,,2,
Business Software Generalists,Time to Market,3,SAP HANA,,4.340139036,4.768313953,4,,2,
Business Software Generalists,Recommendation,4,Amazon RedShift,,4.516796142,7.60326087,1,,2,
Business Software Generalists,Recommendation,4,Google BigQuery,,4.516796142,4.408134642,5,,2,
Business Software Generalists,Recommendation,4,MS Azure Data Factory,,4.516796142,3.650771388,6,,2,
Business Software Generalists,Recommendation,4,MS SQL Server,,4.516796142,5.421230943,3,,2,
Business Software Generalists,Recommendation,4,Oracle Data Integrator,,4.516796142,1,9,,2,
Business Software Generalists,Recommendation,4,Oracle Database,,4.516796142,3.134387352,8,,2,
Business Software Generalists,Recommendation,4,SAP BW on HANA,,4.516796142,3.650771388,7,,2,
Business Software Generalists,Recommendation,4,SAP BW/4HANA,,4.516796142,6.47826087,2,,2,
Business Software Generalists,Recommendation,4,SAP HANA,,4.516796142,5.304347826,4,,2,
Business Software Generalists,Product Satisfaction,5,Amazon RedShift,,4.117229088,7.508679209,1,,2,
Business Software Generalists,Product Satisfaction,5,Google BigQuery,,4.117229088,6.038414375,2,,2,
Business Software Generalists,Product Satisfaction,5,MS Azure Data Factory,,4.117229088,4.470131885,5,,2,
Business Software Generalists,Product Satisfaction,5,MS SQL Server,,4.117229088,5.149395988,4,,2,
Business Software Generalists,Product Satisfaction,5,Oracle Data Integrator,,4.117229088,3.62049069,6,,2,
Business Software Generalists,Product Satisfaction,5,Oracle Database,,4.117229088,1,9,,2,
Business Software Generalists,Product Satisfaction,5,SAP BW on HANA,,4.117229088,2.247778973,7,,2,
Business Software Generalists,Product Satisfaction,5,SAP BW/4HANA,,4.117229088,5.622187742,3,,2,
Business Software Generalists,Product Satisfaction,5,SAP HANA,,4.117229088,1.397982933,8,,2,
Business Software Generalists,Support Quality,6,Amazon RedShift,,4.786757036,6.732984293,1,,2,
Business Software Generalists,Support Quality,6,Google BigQuery,,4.786757036,1,9,,2,
Business Software Generalists,Support Quality,6,MS Azure Data Factory,,4.786757036,5.712041885,3,,2,
Business Software Generalists,Support Quality,6,MS SQL Server,,4.786757036,4.887434555,7,,2,
Business Software Generalists,Support Quality,6,Oracle Data Integrator,,4.786757036,2.678664921,8,,2,
Business Software Generalists,Support Quality,6,Oracle Database,,4.786757036,5.313955588,4,,2,
Business Software Generalists,Support Quality,6,SAP BW on HANA,,4.786757036,5.216465066,5,,2,
Business Software Generalists,Support Quality,6,SAP BW/4HANA,,4.786757036,6.628272251,2,,2,
Business Software Generalists,Support Quality,6,SAP HANA,,4.786757036,4.910994764,6,,2,
Business Software Generalists,Customer Experience,7,Amazon RedShift,,4.073795032,7.085258672,1,,1,
Business Software Generalists,Customer Experience,7,Google BigQuery,,4.073795032,4.417592307,3,,1,
Business Software Generalists,Customer Experience,7,MS Azure Data Factory,,4.073795032,3.141890803,6,,1,
Business Software Generalists,Customer Experience,7,MS SQL Server,,4.073795032,4.163909117,5,,1,
Business Software Generalists,Customer Experience,7,Oracle Data Integrator,,4.073795032,2.744029073,7,,1,
Business Software Generalists,Customer Experience,7,Oracle Database,,4.073795032,4.327934671,4,,1,
Business Software Generalists,Customer Experience,7,SAP BW on HANA,,4.073795032,2.449479556,8,,1,
Business Software Generalists,Customer Experience,7,SAP BW/4HANA,,4.073795032,6.045507285,2,,1,
Business Software Generalists,Customer Experience,7,SAP HANA,,4.073795032,2.288553805,9,,1,
Business Software Generalists,Performance,8,Amazon RedShift,,3.361644104,5.343023256,2,,2,
Business Software Generalists,Performance,8,Google BigQuery,,3.361644104,4.760690173,3,,2,
Business Software Generalists,Performance,8,MS Azure Data Factory,,3.361644104,1,9,,2,
Business Software Generalists,Performance,8,MS SQL Server,,3.361644104,2.8,5,,2,
Business Software Generalists,Performance,8,Oracle Data Integrator,,3.361644104,2.399709302,6,,2,
Business Software Generalists,Performance,8,Oracle Database,,3.361644104,3.416490486,4,,2,
Business Software Generalists,Performance,8,SAP BW on HANA,,3.361644104,2.255813953,7,,2,
Business Software Generalists,Performance,8,SAP BW/4HANA,,3.361644104,6.023255814,1,,2,
Business Software Generalists,Performance,8,SAP HANA,,3.361644104,2.255813953,7,,2,
Business Software Generalists,Platform Reliability,9,Amazon RedShift,,4.031632164,5.454314721,2,,2,
Business Software Generalists,Platform Reliability,9,Google BigQuery,,4.031632164,3.409530047,7,,2,
Business Software Generalists,Platform Reliability,9,MS Azure Data Factory,,4.031632164,1.543497287,8,,2,
Business Software Generalists,Platform Reliability,9,MS SQL Server,,4.031632164,3.796679929,6,,2,
Business Software Generalists,Platform Reliability,9,Oracle Data Integrator,,4.031632164,1,9,,2,
Business Software Generalists,Platform Reliability,9,Oracle Database,,4.031632164,5.381633595,3,,2,
Business Software Generalists,Platform Reliability,9,SAP BW on HANA,,4.031632164,4.4706075,5,,2,
Business Software Generalists,Platform Reliability,9,SAP BW/4HANA,,4.031632164,6.345177665,1,,2,
Business Software Generalists,Platform Reliability,9,SAP HANA,,4.031632164,4.883248731,4,,2,
Business Software Generalists,Developer Efficiency,10,Amazon RedShift,,3.477687872,7.3984375,1,,2,
Business Software Generalists,Developer Efficiency,10,Google BigQuery,,3.477687872,1.84375,8,,2,
Business Software Generalists,Developer Efficiency,10,MS Azure Data Factory,,3.477687872,3.184375,5,,2,
Business Software Generalists,Developer Efficiency,10,MS SQL Server,,3.477687872,3.973214286,3,,2,
Business Software Generalists,Developer Efficiency,10,Oracle Data Integrator,,3.477687872,2.221679688,7,,2,
Business Software Generalists,Developer Efficiency,10,Oracle Database,,3.477687872,3.583984375,4,,2,
Business Software Generalists,Developer Efficiency,10,SAP BW on HANA,,3.477687872,1.5625,9,,2,
Business Software Generalists,Developer Efficiency,10,SAP BW/4HANA,,3.477687872,5.21875,2,,2,
Business Software Generalists,Developer Efficiency,10,SAP HANA,,3.477687872,2.3125,6,,2,
Business Software Generalists,Usability,11,Amazon RedShift,,5.403134554,9.329787234,1,,2,
Business Software Generalists,Usability,11,Google BigQuery,,5.403134554,7.152367879,2,,2,
Business Software Generalists,Usability,11,MS Azure Data Factory,,5.403134554,6.040494166,4,,2,
Business Software Generalists,Usability,11,MS SQL Server,,5.403134554,5.90212766,5,,2,
Business Software Generalists,Usability,11,Oracle Data Integrator,,5.403134554,4.482712766,7,,2,
Business Software Generalists,Usability,11,Oracle Database,,5.403134554,5.456479691,6,,2,
Business Software Generalists,Usability,11,SAP BW on HANA,,5.403134554,2.519560741,8,,2,
Business Software Generalists,Usability,11,SAP BW/4HANA,,5.403134554,6.744680851,3,,2,
Business Software Generalists,Usability,11,SAP HANA,,5.403134554,1,9,,2,
Business Software Generalists,Innovation,12,Amazon RedShift,,5.07601475,7.872472361,1,,1,
Business Software Generalists,Innovation,12,Google BigQuery,,5.07601475,7.025600965,2,,1,
Business Software Generalists,Innovation,12,MS Azure Data Factory,,5.07601475,5.957704583,4,,1,
Business Software Generalists,Innovation,12,MS SQL Server,,5.07601475,4.503983893,5,,1,
Business Software Generalists,Innovation,12,Oracle Data Integrator,,5.07601475,n/a,n/a,,1,
Business Software Generalists,Innovation,12,Oracle Database,,5.07601475,3.16191085,7,,1,
Business Software Generalists,Innovation,12,SAP BW on HANA,,5.07601475,1.842943041,8,,1,
Business Software Generalists,Innovation,12,SAP BW/4HANA,,5.07601475,6.126754516,3,,1,
Business Software Generalists,Innovation,12,SAP HANA,,5.07601475,4.116747793,6,,1,
Business Software Generalists,Innovation Power,13,Amazon RedShift,,4.35359504,8.018245694,1,,2,
Business Software Generalists,Innovation Power,13,Google BigQuery,,4.35359504,7.633726201,2,,2,
Business Software Generalists,Innovation Power,13,MS Azure Data Factory,,4.35359504,4.883952856,4,,2,
Business Software Generalists,Innovation Power,13,MS SQL Server,,4.35359504,4.42039497,5,,2,
Business Software Generalists,Innovation Power,13,Oracle Data Integrator,,4.35359504,1.599728015,8,,2,
Business Software Generalists,Innovation Power,13,Oracle Database,,4.35359504,1.392679057,9,,2,
Business Software Generalists,Innovation Power,13,SAP BW on HANA,,4.35359504,2.317497733,7,,2,
Business Software Generalists,Innovation Power,13,SAP BW/4HANA,,4.35359504,6.377780877,3,,2,
Business Software Generalists,Innovation Power,13,SAP HANA,,4.35359504,2.538349955,6,,2,
Business Software Generalists,Automation,14,Amazon RedShift,,5.454201083,7.726699029,1,,2,
Business Software Generalists,Automation,14,Google BigQuery,,5.454201083,6.417475728,3,,2,
Business Software Generalists,Automation,14,MS Azure Data Factory,,5.454201083,7.031456311,2,,2,
Business Software Generalists,Automation,14,MS SQL Server,,5.454201083,4.587572816,7,,2,
Business Software Generalists,Automation,14,Oracle Data Integrator,,5.454201083,n/a,n/a,,2,
Business Software Generalists,Automation,14,Oracle Database,,5.454201083,4.931142644,6,,2,
Business Software Generalists,Automation,14,SAP BW on HANA,,5.454201083,1.36838835,8,,2,
Business Software Generalists,Automation,14,SAP BW/4HANA,,5.454201083,5.875728155,4,,2,
Business Software Generalists,Automation,14,SAP HANA,,5.454201083,5.695145631,5,,2,
Business Software Generalists,Technical Capability,15,Amazon RedShift,,5.769555347,7.3177452,2,,1,
Business Software Generalists,Technical Capability,15,Google BigQuery,,5.769555347,7.044386211,3,,1,
Business Software Generalists,Technical Capability,15,MS Azure Data Factory,,5.769555347,5.905866533,5,,1,
Business Software Generalists,Technical Capability,15,MS SQL Server,,5.769555347,6.472838458,4,,1,
Business Software Generalists,Technical Capability,15,Oracle Data Integrator,,5.769555347,4.253657852,7,,1,
Business Software Generalists,Technical Capability,15,Oracle Database,,5.769555347,8.38543328,1,,1,
Business Software Generalists,Technical Capability,15,SAP BW on HANA,,5.769555347,1.425373134,8,,1,
Business Software Generalists,Technical Capability,15,SAP BW/4HANA,,5.769555347,5.351142105,6,,1,
Business Software Generalists,Technical Capability,15,SAP HANA,,5.769555347,n/a,n/a,,1,
Business Software Generalists,Connectivity,16,Amazon RedShift,,6.869875045,8.199160448,3,,2,
Business Software Generalists,Connectivity,16,Google BigQuery,,6.869875045,7.943909485,4,,2,
Business Software Generalists,Connectivity,16,MS Azure Data Factory,,6.869875045,9.126865672,1,,2,
Business Software Generalists,Connectivity,16,MS SQL Server,,6.869875045,7.380597015,5,,2,
Business Software Generalists,Connectivity,16,Oracle Data Integrator,,6.869875045,5.743470149,7,,2,
Business Software Generalists,Connectivity,16,Oracle Database,,6.869875045,8.78887819,2,,2,
Business Software Generalists,Connectivity,16,SAP BW on HANA,,6.869875045,1.850746269,8,,2,
Business Software Generalists,Connectivity,16,SAP BW/4HANA,,6.869875045,5.925373134,6,,2,
Business Software Generalists,Connectivity,16,SAP HANA,,6.869875045,n/a,n/a,,2,
Business Software Generalists,Functionality,17,Amazon RedShift,,4.439389912,6.436329953,2,,2,
Business Software Generalists,Functionality,17,Google BigQuery,,4.439389912,6.144862937,3,,2,
Business Software Generalists,Functionality,17,MS Azure Data Factory,,4.439389912,2.684867395,7,,2,
Business Software Generalists,Functionality,17,MS SQL Server,,4.439389912,5.5650799,4,,2,
Business Software Generalists,Functionality,17,Oracle Data Integrator,,4.439389912,2.763845554,6,,2,
Business Software Generalists,Functionality,17,Oracle Database,,4.439389912,7.98198837,1,,2,
Business Software Generalists,Functionality,17,SAP BW on HANA,,4.439389912,1,9,,2,
Business Software Generalists,Functionality,17,SAP BW/4HANA,,4.439389912,4.776911076,5,,2,
Business Software Generalists,Functionality,17,SAP HANA,,4.439389912,2.600624025,8,,2,
Analytical Database Products,Customer Satisfaction,1,Amazon RedShift,,5.88686459,7.48492929,3,,1,
Analytical Database Products,Customer Satisfaction,1,Exasol Database,,5.88686459,9.30458678,1,,1,
Analytical Database Products,Customer Satisfaction,1,Google BigQuery,,5.88686459,5.171448692,5,,1,
Analytical Database Products,Customer Satisfaction,1,MS SQL Server,,5.88686459,5.643524262,4,,1,
Analytical Database Products,Customer Satisfaction,1,Oracle Database,,5.88686459,2.382455008,7,,1,
Analytical Database Products,Customer Satisfaction,1,SAP HANA,,5.88686459,3.515663201,6,,1,
Analytical Database Products,Customer Satisfaction,1,Snowflake CDP,,5.88686459,7.7054449,2,,1,
Analytical Database Products,Price to Value,2,Amazon RedShift,,6.541724829,8.406756757,3,,2,
Analytical Database Products,Price to Value,2,Exasol Database,,6.541724829,9.059459459,1,,2,
Analytical Database Products,Price to Value,2,Google BigQuery,,6.541724829,8.102702703,4,,2,
Analytical Database Products,Price to Value,2,MS SQL Server,,6.541724829,7.837006237,5,,2,
Analytical Database Products,Price to Value,2,Oracle Database,,6.541724829,2.553716216,6,,2,
Analytical Database Products,Price to Value,2,SAP HANA,,6.541724829,1,7,,2,
Analytical Database Products,Price to Value,2,Snowflake CDP,,6.541724829,8.832432432,2,,2,
Analytical Database Products,Time to Market,3,Amazon RedShift,,5.304411686,6.737827035,3,,2,
Analytical Database Products,Time to Market,3,Exasol Database,,5.304411686,8.29539356,1,,2,
Analytical Database Products,Time to Market,3,Google BigQuery,,5.304411686,4.603924419,6,,2,
Analytical Database Products,Time to Market,3,MS SQL Server,,5.304411686,4.655655391,5,,2,
Analytical Database Products,Time to Market,3,Oracle Database,,5.304411686,1,7,,2,
Analytical Database Products,Time to Market,3,SAP HANA,,5.304411686,4.768313953,4,,2,
Analytical Database Products,Time to Market,3,Snowflake CDP,,5.304411686,7.069767442,2,,2,
Analytical Database Products,Recommendation,4,Amazon RedShift,,6.105846693,7.60326087,2,,2,
Analytical Database Products,Recommendation,4,Exasol Database,,6.105846693,10,1,,2,
Analytical Database Products,Recommendation,4,Google BigQuery,,6.105846693,4.408134642,6,,2,
Analytical Database Products,Recommendation,4,MS SQL Server,,6.105846693,5.421230943,4,,2,
Analytical Database Products,Recommendation,4,Oracle Database,,6.105846693,3.134387352,7,,2,
Analytical Database Products,Recommendation,4,SAP HANA,,6.105846693,5.304347826,5,,2,
Analytical Database Products,Recommendation,4,Snowflake CDP,,6.105846693,6.869565217,3,,2,
Analytical Database Products,Product Satisfaction,5,Amazon RedShift,,5.645291739,7.508679209,3,,2,
Analytical Database Products,Product Satisfaction,5,Exasol Database,,5.645291739,10,1,,2,
Analytical Database Products,Product Satisfaction,5,Google BigQuery,,5.645291739,6.038414375,4,,2,
Analytical Database Products,Product Satisfaction,5,MS SQL Server,,5.645291739,5.149395988,5,,2,
Analytical Database Products,Product Satisfaction,5,Oracle Database,,5.645291739,1,7,,2,
Analytical Database Products,Product Satisfaction,5,SAP HANA,,5.645291739,1.397982933,6,,2,
Analytical Database Products,Product Satisfaction,5,Snowflake CDP,,5.645291739,8.422569672,2,,2,
Analytical Database Products,Support Quality,6,Amazon RedShift,,5.568249317,6.732984293,3,,2,
Analytical Database Products,Support Quality,6,Exasol Database,,5.568249317,8.336161762,1,,2,
Analytical Database Products,Support Quality,6,Google BigQuery,,5.568249317,1,7,,2,
Analytical Database Products,Support Quality,6,MS SQL Server,,5.568249317,4.887434555,6,,2,
Analytical Database Products,Support Quality,6,Oracle Database,,5.568249317,5.313955588,4,,2,
Analytical Database Products,Support Quality,6,SAP HANA,,5.568249317,4.910994764,5,,2,
Analytical Database Products,Support Quality,6,Snowflake CDP,,5.568249317,7.796214257,2,,2,
Analytical Database Products,Customer Experience,7,Amazon RedShift,,5.47558634,7.085258672,2,,1,
Analytical Database Products,Customer Experience,7,Exasol Database,,5.47558634,9.156408308,1,,1,
Analytical Database Products,Customer Experience,7,Google BigQuery,,5.47558634,4.417592307,4,,1,
Analytical Database Products,Customer Experience,7,MS SQL Server,,5.47558634,4.163909117,6,,1,
Analytical Database Products,Customer Experience,7,Oracle Database,,5.47558634,4.327934671,5,,1,
Analytical Database Products,Customer Experience,7,SAP HANA,,5.47558634,2.288553805,7,,1,
Analytical Database Products,Customer Experience,7,Snowflake CDP,,5.47558634,6.889447497,3,,1,
Analytical Database Products,Performance,8,Amazon RedShift,,5.043954508,5.343023256,3,,2,
Analytical Database Products,Performance,8,Exasol Database,,5.043954508,10,1,,2,
Analytical Database Products,Performance,8,Google BigQuery,,5.043954508,4.760690173,4,,2,
Analytical Database Products,Performance,8,MS SQL Server,,5.043954508,2.8,6,,2,
Analytical Database Products,Performance,8,Oracle Database,,5.043954508,3.416490486,5,,2,
Analytical Database Products,Performance,8,SAP HANA,,5.043954508,2.255813953,7,,2,
Analytical Database Products,Performance,8,Snowflake CDP,,5.043954508,6.731663685,2,,2,
Analytical Database Products,Platform Reliability,9,Amazon RedShift,,5.923354013,5.454314721,3,,2,
Analytical Database Products,Platform Reliability,9,Exasol Database,,5.923354013,10,1,,2,
Analytical Database Products,Platform Reliability,9,Google BigQuery,,5.923354013,3.409530047,7,,2,
Analytical Database Products,Platform Reliability,9,MS SQL Server,,5.923354013,3.796679929,6,,2,
Analytical Database Products,Platform Reliability,9,Oracle Database,,5.923354013,5.381633595,4,,2,
Analytical Database Products,Platform Reliability,9,SAP HANA,,5.923354013,4.883248731,5,,2,
Analytical Database Products,Platform Reliability,9,Snowflake CDP,,5.923354013,8.538071066,2,,2,
Analytical Database Products,Developer Efficiency,10,Amazon RedShift,,4.728781356,7.3984375,2,,2,
Analytical Database Products,Developer Efficiency,10,Exasol Database,,4.728781356,8.770833333,1,,2,
Analytical Database Products,Developer Efficiency,10,Google BigQuery,,4.728781356,1.84375,7,,2,
Analytical Database Products,Developer Efficiency,10,MS SQL Server,,4.728781356,3.973214286,4,,2,
Analytical Database Products,Developer Efficiency,10,Oracle Database,,4.728781356,3.583984375,5,,2,
Analytical Database Products,Developer Efficiency,10,SAP HANA,,4.728781356,2.3125,6,,2,
Analytical Database Products,Developer Efficiency,10,Snowflake CDP,,4.728781356,5.21875,3,,2,
Analytical Database Products,Usability,11,Amazon RedShift,,6.430139318,9.329787234,1,,2,
Analytical Database Products,Usability,11,Exasol Database,,6.430139318,8.276595745,2,,2,
Analytical Database Products,Usability,11,Google BigQuery,,6.430139318,7.152367879,4,,2,
Analytical Database Products,Usability,11,MS SQL Server,,6.430139318,5.90212766,5,,2,
Analytical Database Products,Usability,11,Oracle Database,,6.430139318,5.456479691,6,,2,
Analytical Database Products,Usability,11,SAP HANA,,6.430139318,1,7,,2,
Analytical Database Products,Usability,11,Snowflake CDP,,6.430139318,7.893617021,3,,2,
Analytical Database Products,Innovation,12,Amazon RedShift,,5.753886696,7.872472361,1,,1,
Analytical Database Products,Innovation,12,Exasol Database,,5.753886696,7.842604312,2,,1,
Analytical Database Products,Innovation,12,Google BigQuery,,5.753886696,7.025600965,3,,1,
Analytical Database Products,Innovation,12,MS SQL Server,,5.753886696,4.503983893,4,,1,
Analytical Database Products,Innovation,12,Oracle Database,,5.753886696,3.16191085,6,,1,
Analytical Database Products,Innovation,12,SAP HANA,,5.753886696,4.116747793,5,,1,
Analytical Database Products,Innovation,12,Snowflake CDP,,5.753886696,n/a,n/a,,1,
Analytical Database Products,Innovation Power,13,Amazon RedShift,,5.941611391,8.018245694,2,,2,
Analytical Database Products,Innovation Power,13,Exasol Database,,5.941611391,7.642490178,3,,2,
Analytical Database Products,Innovation Power,13,Google BigQuery,,5.941611391,7.633726201,4,,2,
Analytical Database Products,Innovation Power,13,MS SQL Server,,5.941611391,4.42039497,5,,2,
Analytical Database Products,Innovation Power,13,Oracle Database,,5.941611391,1.392679057,7,,2,
Analytical Database Products,Innovation Power,13,SAP HANA,,5.941611391,2.538349955,6,,2,
Analytical Database Products,Innovation Power,13,Snowflake CDP,,5.941611391,9.945393682,1,,2,
Analytical Database Products,Automation,14,Amazon RedShift,,6.233459049,7.726699029,2,,2,
Analytical Database Products,Automation,14,Exasol Database,,6.233459049,8.042718447,1,,2,
Analytical Database Products,Automation,14,Google BigQuery,,6.233459049,6.417475728,3,,2,
Analytical Database Products,Automation,14,MS SQL Server,,6.233459049,4.587572816,6,,2,
Analytical Database Products,Automation,14,Oracle Database,,6.233459049,4.931142644,5,,2,
Analytical Database Products,Automation,14,SAP HANA,,6.233459049,5.695145631,4,,2,
Analytical Database Products,Automation,14,Snowflake CDP,,6.233459049,n/a,n/a,,2,
Analytical Database Products,Technical Capability,15,Amazon RedShift,,7.642356492,7.3177452,3,,1,
Analytical Database Products,Technical Capability,15,Exasol Database,,7.642356492,8.99137931,1,,1,
Analytical Database Products,Technical Capability,15,Google BigQuery,,7.642356492,7.044386211,4,,1,
Analytical Database Products,Technical Capability,15,MS SQL Server,,7.642356492,6.472838458,5,,1,
Analytical Database Products,Technical Capability,15,Oracle Database,,7.642356492,8.38543328,2,,1,
Analytical Database Products,Technical Capability,15,SAP HANA,,7.642356492,n/a,n/a,,1,
Analytical Database Products,Technical Capability,15,Snowflake CDP,,7.642356492,n/a,n/a,,1,
Analytical Database Products,Connectivity,16,Amazon RedShift,,8.059060752,8.199160448,2,,2,
Analytical Database Products,Connectivity,16,Exasol Database,,8.059060752,7.982758621,3,,2,
Analytical Database Products,Connectivity,16,Google BigQuery,,8.059060752,7.943909485,4,,2,
